CustomerID,Recency,Frequency,MonetaryValue,R_Quartile,F_Quartile,M_Quartile,RFMClass,RFM_Score,Customer Segment
14484,1,14,3320,4,1,1,411,6,Potential Loyalists Customers
14485,11,47,10930,2,3,3,233,8,Loyal Customers
14487,3,145,34820,3,4,4,344,11,Most Loyal Customer
14488,10,49,11310,2,3,3,233,8,Loyal Customers
14489,15,30,7440,2,2,2,222,6,Loyal Customers
14491,20,17,3640,1,1,1,111,3,Lost Customers
14493,1,123,29120,4,4,4,444,12,Most Loyal Customer
14494,141,7,1590,1,1,1,111,3,Lost Customers
14495,51,6,1550,1,1,1,111,3,Lost Customers
14496,42,19,4730,1,2,2,122,5,Attention Needed Customers
14497,12,31,7830,2,2,2,222,6,Loyal Customers
14498,2,193,46680,3,4,4,344,11,Most Loyal Customer
14499,1,194,46610,4,4,4,444,12,Most Loyal Customer
14500,19,7,1620,1,1,1,111,3,Lost Customers
14501,66,12,2780,1,1,1,111,3,Lost Customers
14502,1,631,150200,4,4,4,444,12,Most Loyal Customer
14503,7,164,38900,2,4,4,244,10,Most Loyal Customer
14504,1,107,25730,4,4,4,444,12,Most Loyal Customer
14505,1,803,194070,4,4,4,444,12,Most Loyal Customer
14506,1,316,75130,4,4,4,444,12,Most Loyal Customer
14507,5,98,23560,3,3,3,333,9,Most Loyal Customer
14508,4,57,13360,3,3,3,333,9,Most Loyal Customer
14511,2,71,17660,3,3,3,333,9,Most Loyal Customer
14512,2,23,5350,3,2,2,322,7,Loyal Customers
14513,6,18,4240,2,2,2,222,6,Loyal Customers
14514,3,73,17600,3,3,3,333,9,Most Loyal Customer
14515,1,101,23780,4,3,3,433,10,Most Loyal Customer
14517,4,18,4110,3,2,2,322,7,Loyal Customers
14518,2,16,3740,3,1,1,311,5,Potential Loyalists Customers
14520,164,4,920,1,1,1,111,3,Lost Customers
14522,5,17,4260,3,1,2,312,6,Potential Loyalists Customers
14523,40,12,2680,1,1,1,111,3,Lost Customers
14524,3,203,48390,3,4,4,344,11,Most Loyal Customer
14525,1,298,70940,4,4,4,444,12,Most Loyal Customer
14527,1,1011,245230,4,4,4,444,12,Most Loyal Customer
14528,23,18,4460,1,2,2,122,5,Attention Needed Customers
14529,3,229,54050,3,4,4,344,11,Most Loyal Customer
14530,7,216,51100,2,4,4,244,10,Most Loyal Customer
14532,9,64,14720,2,3,3,233,8,Loyal Customers
14533,2,65,14430,3,3,3,333,9,Most Loyal Customer
14534,1,558,133930,4,4,4,444,12,Most Loyal Customer
14535,1,333,79050,4,4,4,444,12,Most Loyal Customer
14536,2,19,4350,3,2,2,322,7,Loyal Customers
14537,23,10,2510,1,1,1,111,3,Lost Customers
14538,2,19,4340,3,2,2,322,7,Loyal Customers
14539,10,32,7660,2,2,2,222,6,Loyal Customers
14540,3,76,18510,3,3,3,333,9,Most Loyal Customer
14541,2,111,27310,3,4,4,344,11,Most Loyal Customer
14542,8,5,1300,2,1,1,211,4,Lost Customers
14543,1,107,26180,4,4,4,444,12,Most Loyal Customer
14544,9,114,27880,2,4,4,244,10,Most Loyal Customer
14546,1,417,99970,4,4,4,444,12,Most Loyal Customer
14547,1,367,89500,4,4,4,444,12,Most Loyal Customer
14548,81,4,860,1,1,1,111,3,Lost Customers
14549,3,56,13760,3,3,3,333,9,Most Loyal Customer
14550,3,48,11700,3,3,3,333,9,Most Loyal Customer
14551,28,10,2500,1,1,1,111,3,Lost Customers
14552,2,58,14040,3,3,3,333,9,Most Loyal Customer
14553,4,113,27190,3,4,4,344,11,Most Loyal Customer
14554,2,216,51740,3,4,4,344,11,Most Loyal Customer
14555,6,21,5140,2,2,2,222,6,Loyal Customers
14557,11,32,7710,2,2,2,222,6,Loyal Customers
14560,3,76,18270,3,3,3,333,9,Most Loyal Customer
14561,10,69,16660,2,3,3,233,8,Loyal Customers
14562,1,446,107490,4,4,4,444,12,Most Loyal Customer
14565,6,129,31460,2,4,4,244,10,Most Loyal Customer
14566,129,4,930,1,1,1,111,3,Lost Customers
14567,1,34,7700,4,2,2,422,8,Loyal Customers
14569,7,12,2860,2,1,1,211,4,Lost Customers
14570,27,29,6850,1,2,2,122,5,Attention Needed Customers
14572,2,273,66870,3,4,4,344,11,Most Loyal Customer
14573,2,241,57860,3,4,4,344,11,Most Loyal Customer
14576,80,1,230,1,1,1,111,3,Lost Customers
14577,1,123,29420,4,4,4,444,12,Most Loyal Customer
14578,50,24,5600,1,2,2,122,5,Attention Needed Customers
14581,7,17,4030,2,1,1,211,4,Lost Customers
14582,33,6,1440,1,1,1,111,3,Lost Customers
14583,1,330,78790,4,4,4,444,12,Most Loyal Customer
14584,3,101,24100,3,3,3,333,9,Most Loyal Customer
14585,13,29,6940,2,2,2,222,6,Loyal Customers
14586,1,27,6650,4,2,2,422,8,Loyal Customers
14587,3,384,92420,3,4,4,344,11,Most Loyal Customer
14589,29,3,650,1,1,1,111,3,Lost Customers
14591,1,197,47250,4,4,4,444,12,Most Loyal Customer
14592,3,164,39640,3,4,4,344,11,Most Loyal Customer
14593,1,152,37730,4,4,4,444,12,Most Loyal Customer
14594,2,53,12440,3,3,3,333,9,Most Loyal Customer
14595,2,102,24730,3,3,4,334,10,Most Loyal Customer
14597,1,55,13250,4,3,3,433,10,Most Loyal Customer
14598,2,50,11900,3,3,3,333,9,Most Loyal Customer
14600,6,25,5740,2,2,2,222,6,Loyal Customers
14601,68,7,1430,1,1,1,111,3,Lost Customers
14603,152,2,530,1,1,1,111,3,Lost Customers
14606,1,2782,667780,4,4,4,444,12,Most Loyal Customer
14607,1,114,27420,4,4,4,444,12,Most Loyal Customer
14608,36,20,5000,1,2,2,122,5,Attention Needed Customers
14609,1,4,890,4,1,1,411,6,Potential Loyalists Customers
14616,51,3,650,1,1,1,111,3,Lost Customers
14618,88,17,4390,1,1,2,112,4,Almost Lost Customers
14619,8,22,5470,2,2,2,222,6,Loyal Customers
14620,49,30,7300,1,2,2,122,5,Attention Needed Customers
14621,2,96,22680,3,3,3,333,9,Most Loyal Customer
14622,67,21,5240,1,2,2,122,5,Attention Needed Customers
14623,2,135,32290,3,4,4,344,11,Most Loyal Customer
14624,10,13,3180,2,1,1,211,4,Lost Customers
14625,9,57,13630,2,3,3,233,8,Loyal Customers
14626,3,126,30470,3,4,4,344,11,Most Loyal Customer
14627,13,5,1020,2,1,1,211,4,Lost Customers
14628,11,24,5790,2,2,2,222,6,Loyal Customers
14629,1,153,36480,4,4,4,444,12,Most Loyal Customer
14631,7,41,9890,2,2,2,222,6,Loyal Customers
14632,3,8,2140,3,1,1,311,5,Potential Loyalists Customers
14633,56,20,5030,1,2,2,122,5,Attention Needed Customers
14636,14,28,7190,2,2,2,222,6,Loyal Customers
14638,29,16,4050,1,1,1,111,3,Lost Customers
14639,1,175,41970,4,4,4,444,12,Most Loyal Customer
14640,1,113,27220,4,4,4,444,12,Most Loyal Customer
14641,31,7,1570,1,1,1,111,3,Lost Customers
14642,47,2,530,1,1,1,111,3,Lost Customers
14643,27,34,8570,1,2,2,122,5,Attention Needed Customers
14644,7,29,7220,2,2,2,222,6,Loyal Customers
14645,4,30,7440,3,2,2,322,7,Loyal Customers
14646,1,2085,502330,4,4,4,444,12,Most Loyal Customer
14647,7,30,7000,2,2,2,222,6,Loyal Customers
14649,3,199,48370,3,4,4,344,11,Most Loyal Customer
14651,3,102,24980,3,3,4,334,10,Most Loyal Customer
14652,30,29,6590,1,2,2,122,5,Attention Needed Customers
14653,1,237,57710,4,4,4,444,12,Most Loyal Customer
14655,5,50,12850,3,3,3,333,9,Most Loyal Customer
14656,2,80,19510,3,3,3,333,9,Most Loyal Customer
14657,5,127,31350,3,4,4,344,11,Most Loyal Customer
14658,35,29,7090,1,2,2,122,5,Attention Needed Customers
14659,1,259,61630,4,4,4,444,12,Most Loyal Customer
14660,7,30,7240,2,2,2,222,6,Loyal Customers
14661,48,4,1020,1,1,1,111,3,Lost Customers
14662,4,168,39810,3,4,4,344,11,Most Loyal Customer
14664,5,99,24020,3,3,3,333,9,Most Loyal Customer
14665,1,117,27380,4,4,4,444,12,Most Loyal Customer
14666,11,14,3050,2,1,1,211,4,Lost Customers
14667,1,576,138130,4,4,4,444,12,Most Loyal Customer
14669,1,170,40110,4,4,4,444,12,Most Loyal Customer
14670,1,132,30350,4,4,4,444,12,Most Loyal Customer
14672,9,61,14640,2,3,3,233,8,Loyal Customers
14673,6,74,17780,2,3,3,233,8,Loyal Customers
14675,1,102,23920,4,3,3,433,10,Most Loyal Customer
14676,2,44,10260,3,3,3,333,9,Most Loyal Customer
14679,20,1,260,1,1,1,111,3,Lost Customers
14680,1,320,75520,4,4,4,444,12,Most Loyal Customer
14681,74,7,1450,1,1,1,111,3,Lost Customers
14682,29,2,630,1,1,1,111,3,Lost Customers
14684,1,421,100720,4,4,4,444,12,Most Loyal Customer
14687,5,15,3470,3,1,1,311,5,Potential Loyalists Customers
14688,2,359,88490,3,4,4,344,11,Most Loyal Customer
14689,3,13,3280,3,1,1,311,5,Potential Loyalists Customers
14690,27,54,13540,1,3,3,133,7,Potential Loyalists Customers
14691,1,71,17100,4,3,3,433,10,Most Loyal Customer
14692,5,69,16600,3,3,3,333,9,Most Loyal Customer
14693,64,8,1700,1,1,1,111,3,Lost Customers
14696,1,133,31930,4,4,4,444,12,Most Loyal Customer
14697,14,22,5380,2,2,2,222,6,Loyal Customers
14698,1,210,49540,4,4,4,444,12,Most Loyal Customer
14699,14,8,1900,2,1,1,211,4,Lost Customers
14700,14,115,28020,2,4,4,244,10,Most Loyal Customer
14701,1,350,83420,4,4,4,444,12,Most Loyal Customer
14702,1,348,83960,4,4,4,444,12,Most Loyal Customer
14703,24,22,5760,1,2,2,122,5,Attention Needed Customers
14704,1,415,98100,4,4,4,444,12,Most Loyal Customer
14705,349,1,280,1,1,1,111,3,Lost Customers
14708,4,29,7260,3,2,2,322,7,Loyal Customers
14709,2,197,46600,3,4,4,344,11,Most Loyal Customer
14710,5,139,32750,3,4,4,344,11,Most Loyal Customer
14711,2,359,86150,3,4,4,344,11,Most Loyal Customer
14712,12,25,6000,2,2,2,222,6,Loyal Customers
14713,1,341,80550,4,4,4,444,12,Most Loyal Customer
14714,52,10,2260,1,1,1,111,3,Lost Customers
14715,1,71,16340,4,3,3,433,10,Most Loyal Customer
14716,4,55,13130,3,3,3,333,9,Most Loyal Customer
14719,4,238,56920,3,4,4,344,11,Most Loyal Customer
14720,5,37,8690,3,2,2,322,7,Loyal Customers
14722,55,29,7100,1,2,2,122,5,Attention Needed Customers
14723,1,278,66090,4,4,4,444,12,Most Loyal Customer
14725,2,52,12530,3,3,3,333,9,Most Loyal Customer
14727,112,10,2510,1,1,1,111,3,Lost Customers
14729,1,71,17200,4,3,3,433,10,Most Loyal Customer
14730,1,501,119940,4,4,4,444,12,Most Loyal Customer
14731,1,45,10790,4,3,3,433,10,Most Loyal Customer
14732,1,149,35530,4,4,4,444,12,Most Loyal Customer
14733,2,216,51350,3,4,4,344,11,Most Loyal Customer
14735,1,205,49930,4,4,4,444,12,Most Loyal Customer
14737,33,17,4010,1,1,1,111,3,Lost Customers
14738,8,56,13560,2,3,3,233,8,Loyal Customers
14739,14,61,14430,2,3,3,233,8,Loyal Customers
14740,11,93,21970,2,3,3,233,8,Loyal Customers
14741,1,59,14300,4,3,3,433,10,Most Loyal Customer
14744,48,28,7020,1,2,2,122,5,Attention Needed Customers
14745,7,70,17190,2,3,3,233,8,Loyal Customers
14747,4,19,4520,3,2,2,322,7,Loyal Customers
14748,1,92,22830,4,3,3,433,10,Most Loyal Customer
14752,83,5,1250,1,1,1,111,3,Lost Customers
14753,6,30,6820,2,2,2,222,6,Loyal Customers
14754,5,41,9880,3,2,2,322,7,Loyal Customers
14755,4,237,57690,3,4,4,344,11,Most Loyal Customer
14756,3,38,9210,3,2,2,322,7,Loyal Customers
14757,18,19,4670,1,2,2,122,5,Attention Needed Customers
14758,1,71,17380,4,3,3,433,10,Most Loyal Customer
14759,4,102,25050,3,3,4,334,10,Most Loyal Customer
14760,19,7,1730,1,1,1,111,3,Lost Customers
14761,4,11,2550,3,1,1,311,5,Potential Loyalists Customers
14762,114,21,5140,1,2,2,122,5,Attention Needed Customers
14764,54,7,1450,1,1,1,111,3,Lost Customers
14765,15,39,9220,2,2,2,222,6,Loyal Customers
14766,1,137,33340,4,4,4,444,12,Most Loyal Customer
14768,3,6,1370,3,1,1,311,5,Potential Loyalists Customers
14769,1,1094,259340,4,4,4,444,12,Most Loyal Customer
14770,2,52,12390,3,3,3,333,9,Most Loyal Customer
14772,9,9,2200,2,1,1,211,4,Lost Customers
14775,10,60,14830,2,3,3,233,8,Loyal Customers
14776,1,134,32440,4,4,4,444,12,Most Loyal Customer
14777,154,3,590,1,1,1,111,3,Lost Customers
14778,1,35,8110,4,2,2,422,8,Loyal Customers
14779,9,41,10060,2,2,3,223,7,Loyal Customers
14780,4,27,6440,3,2,2,322,7,Loyal Customers
14782,46,6,1490,1,1,1,111,3,Lost Customers
14784,37,15,3650,1,1,1,111,3,Lost Customers
14785,56,3,790,1,1,1,111,3,Lost Customers
14788,17,30,6760,2,2,2,222,6,Loyal Customers
14789,32,6,1520,1,1,1,111,3,Lost Customers
14790,8,46,10900,2,3,3,233,8,Loyal Customers
14792,41,4,730,1,1,1,111,3,Lost Customers
14793,12,15,3380,2,1,1,211,4,Lost Customers
14794,4,82,19760,3,3,3,333,9,Most Loyal Customer
14795,58,6,1420,1,1,1,111,3,Lost Customers
14796,1,1165,278420,4,4,4,444,12,Most Loyal Customer
14798,9,12,2720,2,1,1,211,4,Lost Customers
14799,15,13,3030,2,1,1,211,4,Lost Customers
14800,1,392,94090,4,4,4,444,12,Most Loyal Customer
14801,5,59,14360,3,3,3,333,9,Most Loyal Customer
14803,1,44,9960,4,3,2,432,9,Most Loyal Customer
14804,17,12,2770,2,1,1,211,4,Lost Customers
14805,9,47,11170,2,3,3,233,8,Loyal Customers
14806,21,11,2510,1,1,1,111,3,Lost Customers
14808,1,256,61490,4,4,4,444,12,Most Loyal Customer
14810,1,255,61880,4,4,4,444,12,Most Loyal Customer
14813,9,30,6820,2,2,2,222,6,Loyal Customers
14815,7,53,12840,2,3,3,233,8,Loyal Customers
14816,56,4,790,1,1,1,111,3,Lost Customers
14817,4,63,15350,3,3,3,333,9,Most Loyal Customer
14818,3,48,11500,3,3,3,333,9,Most Loyal Customer
14819,46,13,3010,1,1,1,111,3,Lost Customers
14820,24,29,7320,1,2,2,122,5,Attention Needed Customers
14821,113,2,470,1,1,1,111,3,Lost Customers
14823,9,70,16920,2,3,3,233,8,Loyal Customers
14824,8,29,6330,2,2,2,222,6,Loyal Customers
14825,1,121,28230,4,4,4,444,12,Most Loyal Customer
14828,75,17,4200,1,1,2,112,4,Almost Lost Customers
14829,3,45,11080,3,3,3,333,9,Most Loyal Customer
14830,1,40,9100,4,2,2,422,8,Loyal Customers
14834,6,70,16760,2,3,3,233,8,Loyal Customers
14836,7,6,1310,2,1,1,211,4,Lost Customers
14837,1,110,26190,4,4,4,444,12,Most Loyal Customer
14840,19,4,950,1,1,1,111,3,Lost Customers
14841,6,138,32790,2,4,4,244,10,Most Loyal Customer
14842,9,158,38210,2,4,4,244,10,Most Loyal Customer
14844,1,130,30810,4,4,4,444,12,Most Loyal Customer
14847,19,13,3250,1,1,1,111,3,Lost Customers
14849,1,392,95200,4,4,4,444,12,Most Loyal Customer
14850,2,22,4940,3,2,2,322,7,Loyal Customers
14851,19,28,6510,1,2,2,122,5,Attention Needed Customers
14852,1,143,35550,4,4,4,444,12,Most Loyal Customer
14853,11,10,2280,2,1,1,211,4,Lost Customers
14854,1,131,31680,4,4,4,444,12,Most Loyal Customer
14855,5,20,4760,3,2,2,322,7,Loyal Customers
14856,1,66,15830,4,3,3,433,10,Most Loyal Customer
14857,1,61,14510,4,3,3,433,10,Most Loyal Customer
14859,12,59,13590,2,3,3,233,8,Loyal Customers
14860,6,12,2710,2,1,1,211,4,Lost Customers
14861,81,6,1440,1,1,1,111,3,Lost Customers
14862,2,48,11050,3,3,3,333,9,Most Loyal Customer
14863,34,11,2460,1,1,1,111,3,Lost Customers
14865,5,4,1010,3,1,1,311,5,Potential Loyalists Customers
14866,1,103,24260,4,4,3,443,11,Most Loyal Customer
14867,10,37,9120,2,2,2,222,6,Loyal Customers
14868,1,147,35070,4,4,4,444,12,Most Loyal Customer
14869,10,72,16870,2,3,3,233,8,Loyal Customers
14870,13,13,2940,2,1,1,211,4,Lost Customers
14871,1,98,23350,4,3,3,433,10,Most Loyal Customer
14873,24,28,6850,1,2,2,122,5,Attention Needed Customers
14875,5,50,12540,3,3,3,333,9,Most Loyal Customer
14878,4,124,28900,3,4,4,344,11,Most Loyal Customer
14880,4,47,10940,3,3,3,333,9,Most Loyal Customer
14881,25,17,4210,1,1,2,112,4,Almost Lost Customers
14882,13,11,2360,2,1,1,211,4,Lost Customers
14883,1,54,13350,4,3,3,433,10,Most Loyal Customer
14885,50,15,3630,1,1,1,111,3,Lost Customers
14886,29,18,4650,1,2,2,122,5,Attention Needed Customers
14887,31,6,1480,1,1,1,111,3,Lost Customers
14888,14,20,4780,2,2,2,222,6,Loyal Customers
14889,117,10,2620,1,1,1,111,3,Lost Customers
14890,82,7,1780,1,1,1,111,3,Lost Customers
14891,7,33,7800,2,2,2,222,6,Loyal Customers
14893,1,73,17730,4,3,3,433,10,Most Loyal Customer
14894,9,23,5200,2,2,2,222,6,Loyal Customers
14895,1,506,120380,4,4,4,444,12,Most Loyal Customer
14896,3,43,10100,3,3,3,333,9,Most Loyal Customer
14897,6,55,13300,2,3,3,233,8,Loyal Customers
14898,1,119,28030,4,4,4,444,12,Most Loyal Customer
14901,3,98,24260,3,3,3,333,9,Most Loyal Customer
14902,14,24,5930,2,2,2,222,6,Loyal Customers
14903,1,364,87610,4,4,4,444,12,Most Loyal Customer
14904,7,69,17020,2,3,3,233,8,Loyal Customers
14905,22,18,4090,1,2,1,121,4,Attention Needed Customers
14907,1,168,41270,4,4,4,444,12,Most Loyal Customer
14908,25,9,2250,1,1,1,111,3,Lost Customers
14910,1,35,8810,4,2,2,422,8,Loyal Customers
14911,1,5903,1421480,4,4,4,444,12,Most Loyal Customer
14912,1,28,6300,4,2,2,422,8,Loyal Customers
14913,11,87,20340,2,3,3,233,8,Loyal Customers
14915,8,13,2980,2,1,1,211,4,Lost Customers
14916,16,79,18950,2,3,3,233,8,Loyal Customers
14918,7,45,11370,2,3,3,233,8,Loyal Customers
14920,11,57,13230,2,3,3,233,8,Loyal Customers
14921,4,78,18590,3,3,3,333,9,Most Loyal Customer
14923,4,44,10170,3,3,3,333,9,Most Loyal Customer
14924,22,10,2200,1,1,1,111,3,Lost Customers
14929,14,11,2880,2,1,1,211,4,Lost Customers
14930,1,128,30100,4,4,4,444,12,Most Loyal Customer
14931,22,42,10100,1,2,3,123,6,Potential Loyalists Customers
14932,7,17,4400,2,1,2,212,5,Attention Needed Customers
14934,5,88,21380,3,3,3,333,9,Most Loyal Customer
14935,40,10,2590,1,1,1,111,3,Lost Customers
14936,1,366,87680,4,4,4,444,12,Most Loyal Customer
14937,10,35,7880,2,2,2,222,6,Loyal Customers
14944,1,172,42050,4,4,4,444,12,Most Loyal Customer
14946,114,3,680,1,1,1,111,3,Lost Customers
14947,80,14,3730,1,1,1,111,3,Lost Customers
14948,3,64,15210,3,3,3,333,9,Most Loyal Customer
14950,1,20,4520,4,2,2,422,8,Loyal Customers
14951,50,20,5050,1,2,2,122,5,Attention Needed Customers
14952,2,149,36470,3,4,4,344,11,Most Loyal Customer
14953,1,55,12880,4,3,3,433,10,Most Loyal Customer
14954,5,85,20530,3,3,3,333,9,Most Loyal Customer
14957,56,12,2660,1,1,1,111,3,Lost Customers
14958,5,42,10540,3,2,3,323,8,Loyal Customers
14959,3,61,14270,3,3,3,333,9,Most Loyal Customer
14960,19,27,6850,1,2,2,122,5,Attention Needed Customers
14961,1,317,75810,4,4,4,444,12,Most Loyal Customer
14962,3,5,1210,3,1,1,311,5,Potential Loyalists Customers
14963,1,198,47300,4,4,4,444,12,Most Loyal Customer
14964,7,13,2960,2,1,1,211,4,Lost Customers
14965,1,83,19740,4,3,3,433,10,Most Loyal Customer
14966,9,38,8740,2,2,2,222,6,Loyal Customers
14967,23,6,1360,1,1,1,111,3,Lost Customers
14968,5,37,8590,3,2,2,322,7,Loyal Customers
14970,15,34,8480,2,2,2,222,6,Loyal Customers
14971,1,160,38720,4,4,4,444,12,Most Loyal Customer
14972,15,18,4050,2,2,1,221,5,Potential Loyalists Customers
14973,1,32,7600,4,2,2,422,8,Loyal Customers
14974,38,21,5330,1,2,2,122,5,Attention Needed Customers
14975,27,11,2680,1,1,1,111,3,Lost Customers
14976,6,73,17610,2,3,3,233,8,Loyal Customers
14978,1,216,51780,4,4,4,444,12,Most Loyal Customer
14981,9,8,1480,2,1,1,211,4,Lost Customers
14984,10,41,10080,2,2,3,223,7,Loyal Customers
14985,1,87,20440,4,3,3,433,10,Most Loyal Customer
14987,5,4,810,3,1,1,311,5,Potential Loyalists Customers
14988,11,40,9440,2,2,2,222,6,Loyal Customers
14995,13,61,15430,2,3,3,233,8,Loyal Customers
14997,40,27,6170,1,2,2,122,5,Attention Needed Customers
14998,14,75,18290,2,3,3,233,8,Loyal Customers
15000,15,77,18280,2,3,3,233,8,Loyal Customers
15002,6,115,27230,2,4,4,244,10,Most Loyal Customer
15004,1,158,37430,4,4,4,444,12,Most Loyal Customer
15005,1,1160,278580,4,4,4,444,12,Most Loyal Customer
15006,7,144,33790,2,4,4,244,10,Most Loyal Customer
15007,12,12,2920,2,1,1,211,4,Lost Customers
15009,1,182,44090,4,4,4,444,12,Most Loyal Customer
15010,1,20,4690,4,2,2,422,8,Loyal Customers
15012,1,128,31020,4,4,4,444,12,Most Loyal Customer
15014,5,35,8200,3,2,2,322,7,Loyal Customers
15016,92,20,5130,1,2,2,122,5,Attention Needed Customers
15017,21,20,4720,1,2,2,122,5,Attention Needed Customers
15018,13,32,7820,2,2,2,222,6,Loyal Customers
15019,1,70,16940,4,3,3,433,10,Most Loyal Customer
15021,1,479,113660,4,4,4,444,12,Most Loyal Customer
15022,1,135,32080,4,4,4,444,12,Most Loyal Customer
15023,1,563,133370,4,4,4,444,12,Most Loyal Customer
15024,1,155,37260,4,4,4,444,12,Most Loyal Customer
15025,4,72,16950,3,3,3,333,9,Most Loyal Customer
15026,1,61,14220,4,3,3,433,10,Most Loyal Customer
15027,3,37,9240,3,2,2,322,7,Loyal Customers
15028,2,48,11720,3,3,3,333,9,Most Loyal Customer
15030,122,7,1680,1,1,1,111,3,Lost Customers
15031,10,111,26370,2,4,4,244,10,Most Loyal Customer
15032,12,55,13170,2,3,3,233,8,Loyal Customers
15033,1,513,123790,4,4,4,444,12,Most Loyal Customer
15034,2,400,95400,3,4,4,344,11,Most Loyal Customer
15035,10,27,6240,2,2,2,222,6,Loyal Customers
15036,1,127,31430,4,4,4,444,12,Most Loyal Customer
15038,2,133,32410,3,4,4,344,11,Most Loyal Customer
15039,1,1508,363030,4,4,4,444,12,Most Loyal Customer
15041,6,67,15700,2,3,3,233,8,Loyal Customers
15042,53,5,1330,1,1,1,111,3,Lost Customers
15043,51,3,660,1,1,1,111,3,Lost Customers
15044,1,461,110090,4,4,4,444,12,Most Loyal Customer
15045,55,13,3300,1,1,1,111,3,Lost Customers
15046,1,207,50610,4,4,4,444,12,Most Loyal Customer
15047,34,22,5290,1,2,2,122,5,Attention Needed Customers
15048,1,98,23250,4,3,3,433,10,Most Loyal Customer
15049,56,3,680,1,1,1,111,3,Lost Customers
15050,1,80,19470,4,3,3,433,10,Most Loyal Customer
15051,1,143,34600,4,4,4,444,12,Most Loyal Customer
15052,13,30,7230,2,2,2,222,6,Loyal Customers
15053,1,71,17050,4,3,3,433,10,Most Loyal Customer
15054,1,114,27880,4,4,4,444,12,Most Loyal Customer
15057,1,25,6280,4,2,2,422,8,Loyal Customers
15058,1,276,66260,4,4,4,444,12,Most Loyal Customer
15059,2,239,57520,3,4,4,344,11,Most Loyal Customer
15060,2,121,29270,3,4,4,344,11,Most Loyal Customer
15061,2,410,97510,3,4,4,344,11,Most Loyal Customer
15062,8,57,14330,2,3,3,233,8,Loyal Customers
15063,36,5,1190,1,1,1,111,3,Lost Customers
15065,5,158,38060,3,4,4,344,11,Most Loyal Customer
15066,3,53,12630,3,3,3,333,9,Most Loyal Customer
15067,1,82,19490,4,3,3,433,10,Most Loyal Customer
15068,1,104,25090,4,4,4,444,12,Most Loyal Customer
15069,4,70,16540,3,3,3,333,9,Most Loyal Customer
15070,154,1,270,1,1,1,111,3,Lost Customers
15071,42,26,6070,1,2,2,122,5,Attention Needed Customers
15073,9,76,18330,2,3,3,233,8,Loyal Customers
15074,11,42,10320,2,2,3,223,7,Loyal Customers
15075,23,27,6770,1,2,2,122,5,Attention Needed Customers
15076,1,49,12070,4,3,3,433,10,Most Loyal Customer
15078,1,451,108940,4,4,4,444,12,Most Loyal Customer
15079,18,48,11830,1,3,3,133,7,Potential Loyalists Customers
15081,2,35,7550,3,2,2,322,7,Loyal Customers
15083,48,5,1120,1,1,1,111,3,Lost Customers
15087,2,15,3850,3,1,1,311,5,Potential Loyalists Customers
15088,6,60,14330,2,3,3,233,8,Loyal Customers
15089,3,145,34850,3,4,4,344,11,Most Loyal Customer
15090,17,23,5300,2,2,2,222,6,Loyal Customers
15091,13,31,7310,2,2,2,222,6,Loyal Customers
15092,31,26,6090,1,2,2,122,5,Attention Needed Customers
15093,2,112,26310,3,4,4,344,11,Most Loyal Customer
15095,1,49,11870,4,3,3,433,10,Most Loyal Customer
15096,7,11,2210,2,1,1,211,4,Lost Customers
15097,16,25,6200,2,2,2,222,6,Loyal Customers
15098,38,5,1010,1,1,1,111,3,Lost Customers
15099,12,23,5310,2,2,2,222,6,Loyal Customers
15100,32,6,1400,1,1,1,111,3,Lost Customers
15101,49,9,2220,1,1,1,111,3,Lost Customers
